Serial,Event,Code Province,Code District,Code Division,Date (YMD),Duration (d),Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,Damages in roads Mts
FL2008,FLOOD,lka005,lka005003,lka005003033,13/03/2008,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004001,lka004001018,26/03/2008,0,0.0,0.0,0.0,0.0,15,0,71,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004001,lka004001039,4/4/2008,0,0.0,0.0,0.0,0.0,38,0,184,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004001,lka004001015,26/03/2008,0,0.0,0.0,0.0,0.0,3,0,2342,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka005,lka005002,lka005002051,6/1/2008,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka005,lka005002,lka005002033,6/1/2008,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka005,lka005002,lka005002036,8/1/2008,0,0.0,0.0,0.0,0.0,0,0,250,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka005,lka005002,lka005002039,6/1/2008,0,0.0,0.0,0.0,0.0,0,0,17529,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka008,lka008002,lka008002024,15/04/2007,0,0.0,0.0,0.0,0.0,5,0,25,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka008,lka008002,lka008002024,15/04/2007,0,0.0,0.0,0.0,0.0,30,0,150,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka008,lka008002,lka008002024,15/04/2007,0,0.0,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka005,lka005001,lka005001009,23/12/2007,0,0.0,0.0,0.0,0.0,0,0,216,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka006,lka006002,lka006002045,29/04/2008,0,0.0,0.0,0.0,0.0,0,0,130,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka006,lka006002,lka006002045,29/04/2008,0,0.0,0.0,0.0,0.0,0,0,40,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004004,lka004004009,22/11/2008,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004002,lka004002003,26/11/2008,0,0.0,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004002,lka004002012,27/11/2008,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka004,lka004002,lka004002003,27/11/2008,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001039,7/10/2008,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001039,7/10/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001039,7/10/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001039,7/10/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001039,7/10/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001024,13/03/2008,0,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka008,lka008001,lka008001003,20/12/2007,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001009,4/2/2008,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001021,13/03/2008,0,0.0,0.0,0.0,0.0,3,0,414,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka008,lka008001,lka008001009,4/3/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009002,lka009002024,19/07/2008,0,0.0,0.0,0.0,1.0,7,0,43,0,0,0,0,0,0,0.0,0,0
Fl2008,FLOOD,lka009,lka009002,lka009002024,19/07/2008,0,0.0,0.0,0.0,1.0,11,0,74,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009002,lka009002024,28/04/2008,0,0.0,0.0,0.0,1.0,3,0,177,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,2.0,1,0,15,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,2.0,5,0,35,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,8.0,1,0,45,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,5.0,0,0,25,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,3,0,30,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,1.0,4,0,30,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,5.0,4,0,45,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,14.0,19,0,165,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,7,0,50,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,6.0,10,0,80,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,13.0,14,0,135,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,14.0,3,0,85,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,14.0,0,0,70,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,7.0,7,0,70,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,5.0,3,0,40,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,2,0,25,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,33.0,13,0,230,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,0.0,4,0,20,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,5.0,2,0,35,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,0,0,15,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,6.0,8,0,70,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,2,0,25,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,3,0,30,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,4.0,3,0,35,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,5.0,5,0,50,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,2.0,1,0,15,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,1.0,4,0,25,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,2.0,0,0,10,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,3.0,1,0,20,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,2.0,2,0,20,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,6.0,3,0,45,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,7.0,3,0,50,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,11.0,8,0,95,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,7.0,4,0,55,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka003,lka003003,lka003003009,10/1/2007,0,0.0,0.0,0.0,1.0,1,0,10,0,0,0,0,0,0,0.0,0,0
FL208,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,110,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,665,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,5,5,0,1172,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,0,735,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,1,0,5,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,2,0,1850,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,2,0,542,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,495,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,1,0,90,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,1,0,225,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,6,0,1490,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,537,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,1072,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,1,0,495,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,2.0,2,0,632,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,328,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,180,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,175,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,186,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,0,0,190,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,1,0,287,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,2.0,10,0,808,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,3.0,6,0,196,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,0.0,2,0,178,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003009,28/11/2008,0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0.0,0,0
UF2008,FLOOD,lka003,lka003003,lka003003033,9/11/2008,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003012,9/12/2008,0,0.0,0.0,0.0,0.0,20,0,142,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka003,lka003003,lka003003012,29/11/2008,0,0.0,0.0,0.0,0.0,0,0,375,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka003,lka003003,lka003003012,5/12/2006,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002003,22/12/2007,0,0.0,0.0,0.0,1.0,3,0,8,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002003,22/12/2007,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
FL2007,FLOOD,lka002,lka002002,lka002002006,22/12/2007,0,0.0,0.0,0.0,18.0,72,0,277,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka006,lka006002,lka006002045,24/10/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2006,FLOOD,lka006,lka006002,lka006002048,24/10/2006,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka006,lka006002,lka006002045,2/6/2008,0,0.0,0.0,0.0,0.0,6,0,30,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka006,lka006002,lka006002045,2/6/2008,0,0.0,0.0,0.0,14.0,9,0,115,0,0,0,0,0,0,0.0,0,0
Fl2007,FLOOD,lka006,lka006002,lka006002009,25/12/2007,0,0.0,0.0,0.0,0.0,15,0,465,0,0,0,0,0,0,0.0,0,0
FL2009,FLOOD,lka009,lka009001,lka009001012,30/06/2009,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,1.0,7,0,59,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,0.0,6,0,59,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,1.0,5,0,53,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,1.0,2,0,15,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,2.0,10,0,60,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,1.0,2,0,18,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,1.0,2,0,10,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,0.0,3,0,18,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,0.0,1,0,6,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,0.0,9,0,74,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001039,10/1/2008,0,0.0,0.0,0.0,0.0,2,0,12,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,3,0,82,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,2,0,52,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,4,0,264,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,2,0,605,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,2,0,482,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,2,0,276,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001030,18/07/2008,0,0.0,0.0,0.0,0.0,2,0,457,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,24,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,96,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,80,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,11,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,44,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,55,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,64,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,144,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,38,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,2600,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,1260,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,900,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,990,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,65,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,265,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,75,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,410,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,35,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,152,0,0,0,0,0,0,0.0,0,0
Fl2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,75,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,130,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,120,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,110,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001027,18/07/2008,0,0.0,0.0,0.0,0.0,0,0,215,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,1.0,8,0,42,0,0,0,0,0,0,0.0,0,0
Fl2008,FLOOD,lka009,lka009001,lka009001003,31/05/2008,0,0.0,0.0,0.0,0.0,8,0,60,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,0.0,6,0,28,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,0.0,4,0,60,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,0.0,20,0,394,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,0.0,2,0,150,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,0.0,2,0,18,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,31/05/2008,0,0.0,0.0,0.0,4.0,70,0,1000,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,1.0,10,0,44,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001003,30/05/2008,0,0.0,0.0,0.0,0.0,0,0,32,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,18,0,152,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,1,0,26,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,5,0,136,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,3,0,173,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,1.0,5,0,213,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,5,0,54,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,4,0,50,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,2,0,37,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,2,0,28,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,6,0,33,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,1,0,16,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0.0,0,0
Fl2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,2.0,6,0,124,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,2,0,63,0,0,0,0,0,0,0.0,0,0
FL2008,FLOOD,lka009,lka009001,lka009001033,31/05/2008,0,0.0,0.0,0.0,0.0,12,0,785,0,0,0,0,0,0,0.0,0,0
