Code Province,Code District,Code Division,Duration (d),Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,Damages in roads Mts,Season,Temp.Avg.Surface Air (C),Precipitation (mm)
lka009,lka009001,lka009001006,0,0.0,0.0,0.0,0.0,0,0,95,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001039,0,0.0,0.0,0.0,0.0,0,0,45,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002045,0,0.0,0.0,0.0,5.0,21,0,130,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002042,0,1.0,0.0,0.0,329.0,1607,0,34128,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,5,0,23,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,3,0,11,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,2,0,30,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,6.0,1,0,35,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,1.0,0.0,0.0,0.0,0,0,491,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,6,0,45,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,12,0,85,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,0.0,0.0,0.0,0.0,0,0,270,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,2,0,20,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,3,0,50,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,9,0,80,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,6,0,55,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,9,0,95,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,1,0,15,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,2,0,40,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,0.0,1,0,15,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,7,0,65,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,11,0,80,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,5.0,8,0,110,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,11,0,80,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,6.0,4,0,75,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,6,0,50,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,3.0,8,0,80,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,5,0,65,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,0.0,0.0,0.0,0.0,0,0,176,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,2.0,4,0,30,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,957,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,12,0,60,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,0.0,0.0,0.0,0.0,0,0,796,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,175,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,0.0,0.0,0.0,0.0,0,0,160,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,0.0,0.0,0.0,0.0,0,0,240,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,1,0,10,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,0.0,2,0,10,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001036,0,6.0,0.0,0.0,0.0,0,0,496,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,4.0,1,0,20,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,2.0,0,0,10,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,3,0,20,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,4.0,6,0,50,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,6,0,35,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,2.0,3,0,25,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,2.0,10,0,60,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,2.0,6,0,40,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,2.0,0,0,10,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002024,0,0.0,0.0,0.0,4.0,0,0,20,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,2,0,25,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,7.0,11,0,205,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,2.0,3,0,25,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,6.0,3,0,110,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,10,0,50,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,4,0,25,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,2,0,8,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,3,0,16,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,3,0,18,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,4,0,23,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,1,0,4,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,11,0,55,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,5,0,50,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,4.0,13,0,85,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,2.0,4,0,30,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,6,0,85,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,5,0,30,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,3.0,8,0,70,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,9,0,130,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003001,lka003001021,0,0.0,0.0,0.0,99.0,278,0,1885,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka001,lka001003,lka001003012,0,0.0,0.0,0.0,1.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,5,0,50,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,4.0,7,0,90,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,6,0,30,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,1.0,2,0,15,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,2.0,6,0,40,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,3.0,23,0,205,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,0,0,603,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002012,0,0.0,0.0,0.0,0.0,4,0,20,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,56,0,193,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,23,0,143,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,6,0,43,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,3,0,28,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,4,0,18,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka003,lka003002,lka003002030,0,0.0,0.0,0.0,1.0,6,0,55,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001048,0,0.0,0.0,0.0,0.0,9,0,38,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001027,0,0.0,0.0,0.0,0.0,0,0,85,0,0,0,0,0,0,0.0,0,0,4-2003,27.81,344.28
lka009,lka009001,lka009001015,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,200,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka003,lka003001,lka003001009,2,0.0,0.0,0.0,0.0,64,0,312,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,310,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,21,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,32,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001015,2,0.0,0.0,0.0,0.0,0,0,44,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka003,lka003003,lka003003018,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001009,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka009,lka009001,lka009001033,0,0.0,0.0,0.0,8.0,38,0,230,0,0,0,0,0,0,0.0,0,0,4-2004,27.82,340.09
lka003,lka003001,lka003001024,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka003,lka003001,lka003001012,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka003,lka003001,lka003001033,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka001,lka001003,lka001003036,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka009,lka009001,lka009001024,0,0.0,0.0,0.0,0.0,0,0,13,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka003,lka003001,lka003001030,0,0.0,0.0,0.0,0.0,0,0,375,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka003,lka003001,lka003001030,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka009,lka009001,lka009001018,0,0.0,0.0,0.0,0.0,0,0,35,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka009,lka009001,lka009001051,0,0.0,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka009,lka009001,lka009001051,0,0.0,0.0,0.0,0.0,0,0,150,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka009,lka009001,lka009001051,0,0.0,0.0,0.0,0.0,0,0,250,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka006,lka006002,lka006002003,2,0.0,0.0,0.0,0.0,8,0,193,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka003,lka003002,lka003002036,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka001,lka001003,lka001003006,0,0.0,0.0,0.0,20.0,74,0,1110,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka001,lka001003,lka001003021,3,0.0,0.0,0.0,31.0,12,0,7683,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka001,lka001003,lka001003010,0,2.0,12.0,0.0,12.0,148,0,800,0,0,0,0,0,0,0.0,0,0,4-2005,27.83,333.8
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001051,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009002,lka009002030,0,0.0,0.0,0.0,0.0,5,0,13,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001051,0,0.0,0.0,0.0,0.0,0,0,375,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,90,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009002,lka009002030,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka001,lka001001,lka001001015,3,0.0,0.0,0.0,0.0,14,0,74,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka006,lka006001,lka006001045,0,0.0,0.0,0.0,0.0,0,0,25,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009002,lka009002030,0,0.0,0.0,0.0,1.0,31,0,140,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka001,lka001002,lka001002039,2,0.0,0.0,0.0,0.0,0,0,186,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001018,0,0.0,0.0,0.0,0.0,0,0,60,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka002,lka002003,lka002003012,0,0.0,0.0,0.0,0.0,12,0,54,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001051,0,0.0,0.0,0.0,0.0,0,0,175,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka001,lka001003,lka001003024,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,80,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,55,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka001,lka001001,lka001001012,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2006,27.84,326.74
lka001,lka001001,lka001001024,0,0.0,0.0,0.0,0.0,1,0,17833,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002039,0,0.0,0.0,0.0,0.0,7,0,3150,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka009,lka009001,lka009001012,0,0.0,0.0,0.0,0.0,0,0,55,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002006,0,0.0,0.0,0.0,0.0,0,0,100,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002021,0,0.0,0.0,0.0,0.0,8,0,210,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001027,1,0.0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001031,0,0.0,0.0,0.0,0.0,0,0,1000,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001027,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003030,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001027,0,0.0,0.0,0.0,0.0,0,0,3021,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001027,0,0.0,0.0,0.0,0.0,0,0,24,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003039,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001027,0,0.0,0.0,0.0,0.0,0,0,2403,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002033,0,1.0,0.0,0.0,0.0,28,0,1570,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003003,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001030,1,0.0,0.0,0.0,0.0,40,0,200,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003036,0,0.0,0.0,0.0,0.0,0,0,1660,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001027,0,0.0,0.0,0.0,0.0,0,0,1204,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001015,0,0.0,0.0,0.0,0.0,1,0,14,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001033,0,0.0,0.0,0.0,3.0,33,0,1890,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001006,0,0.0,0.0,0.0,2.0,219,0,35379,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka003,lka003001,lka003001027,0,1.0,0.0,0.0,0.0,150,0,5223,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003024,0,0.0,0.0,0.0,4.0,34,0,3803,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002027,0,0.0,0.0,0.0,4.0,8,0,49,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003027,0,0.0,0.0,0.0,0.0,10,0,186,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003003,0,0.0,0.0,0.0,5.0,198,0,1597,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003030,0,0.0,0.0,0.0,4.0,31,0,2450,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003033,0,0.0,0.0,0.0,0.0,0,0,368,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003012,0,0.0,0.0,0.0,1.0,10,0,52,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003039,0,0.0,0.0,0.0,1.0,1,0,102,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003018,0,0.0,0.0,0.0,5.0,2,0,1470,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003036,0,0.0,0.0,0.0,0.0,8,0,40,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka005,lka005002,lka005002039,0,0.0,0.0,0.0,4.0,36,0,140,0,125,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002036,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka008,lka008002,lka008002024,0,0.0,0.0,0.0,0.0,20,0,400,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003006,0,1.0,6.0,0.0,2.0,280,0,2368,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka006,lka006002,lka006002018,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001031,0,0.0,0.0,0.0,0.0,20,0,961,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka005,lka005002,lka005002030,0,0.0,0.0,0.0,0.0,14,0,19757,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka008,lka008002,lka008002033,0,0.0,0.0,0.0,1.0,1,0,10,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka008,lka008002,lka008002024,0,0.0,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka006,lka006002,lka006002036,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka008,lka008002,lka008002024,0,0.0,0.0,0.0,0.0,30,0,150,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001001,lka001001009,0,1.0,0.0,0.0,0.0,15,0,362,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka008,lka008002,lka008002024,0,0.0,0.0,0.0,0.0,5,0,25,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003039,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001003,lka001003039,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
lka001,lka001002,lka001002018,0,0.0,0.0,0.0,0.0,0,0,1000,0,0,0,0,0,0,0.0,0,0,4-2007,27.85,320.22
